"sourceCode";"sourceName";"targetCode";"targetName"
"4204000013";"Kristiansand LKS 13";"42041818";"Odderhei"
"4204000013";"Kristiansand LKS 13";"42041819";"Dvergsnes Øst"
"4204000013";"Kristiansand LKS 13";"42041903";"Stangenes - Kvarenes"
"4204000013";"Kristiansand LKS 13";"42041904";"Randesundøyane"
"4204000013";"Kristiansand LKS 13";"42041906";"Tømmerstø"
"4204000013";"Kristiansand LKS 13";"42041907";"Frikstad"
"4204000014";"Kristiansand LKS 14";"42040410";"Rigetjønnveien"
"4204000014";"Kristiansand LKS 14";"42040501";"Fjellro"
"4204000014";"Kristiansand LKS 14";"42040502";"Hellemyrbakken"
"4204000014";"Kristiansand LKS 14";"42040602";"Hannevikåsen"
"4204000014";"Kristiansand LKS 14";"42040701";"Grim - Dueknipen"
"4204000014";"Kristiansand LKS 14";"42040704";"Møllevannet - Klappane"
"4204000015";"Kristiansand LKS 15";"42040908";"Solbygg"
"4204000015";"Kristiansand LKS 15";"42040909";"Kjempegravane"
"4204000015";"Kristiansand LKS 15";"42040912";"Oddemarka"
"4204000015";"Kristiansand LKS 15";"42040913";"Flaten"
"4204000015";"Kristiansand LKS 15";"42040915";"Gimlemoen - Jegersberg"
"4204000015";"Kristiansand LKS 15";"42040919";"Gimle"
"4204000016";"Kristiansand LKS 16";"42040503";"Hellemyr"
"4204000016";"Kristiansand LKS 16";"42040504";"Hellemyr Vest"
"4204000016";"Kristiansand LKS 16";"42040506";"Breimyr"
"4204000016";"Kristiansand LKS 16";"42040508";"Hellemyr Nordøst"
"4204000016";"Kristiansand LKS 16";"42040605";"Tinnheia - Nordvest"
"4204000017";"Kristiansand LKS 17";"42042003";"Stokkelandsskogen"
"4204000017";"Kristiansand LKS 17";"42042009";"Årosskogen"
"4204000017";"Kristiansand LKS 17";"42042020";"Langenes"
"4204000017";"Kristiansand LKS 17";"42042024";"Åros - Føreid"
"4204000017";"Kristiansand LKS 17";"42042025";"Krossnes"
"4204000018";"Kristiansand LKS 18";"42040921";"Lund Industriområde"
"4204000018";"Kristiansand LKS 18";"42041101";"Nedre Kongsgård"
"4204000018";"Kristiansand LKS 18";"42041102";"Kongsgard 1 - Vige"
"4204000018";"Kristiansand LKS 18";"42041103";"Bjørndalsheia"
"4204000018";"Kristiansand LKS 18";"42041104";"Vestre Bjørndalen"
"4204000019";"Kristiansand LKS 19";"42041402";"Justvik"
"4204000019";"Kristiansand LKS 19";"42041403";"Jærnesheia"
"4204000019";"Kristiansand LKS 19";"42041406";"Justnes - Dalsveien"
"4204000019";"Kristiansand LKS 19";"42041609";"Hamre - Moneheia"
"4204000019";"Kristiansand LKS 19";"42041610";"Ve"
"4204000020";"Kristiansand LKS 20";"42041302";"Øvre Mosby"
"4204000020";"Kristiansand LKS 20";"42041304";"Mosby"
"4204000020";"Kristiansand LKS 20";"42041305";"Høietun - Mestad"
"4204000020";"Kristiansand LKS 20";"42042304";"Eidså"
"4204000021";"Kristiansand LKS 21";"42040916";"Kokleheia - Skaugo"
"4204000021";"Kristiansand LKS 21";"42040917";"Sødal"
"4204000021";"Kristiansand LKS 21";"42041112";"Gill"
"4204000021";"Kristiansand LKS 21";"42041204";"Skråstad - Lian"
"4204000022";"Kristiansand LKS 22";"42040404";"Kartheia"
"4204000022";"Kristiansand LKS 22";"42040405";"Slettheiveien"
"4204000022";"Kristiansand LKS 22";"42040406";"Slettheia Sør"
"4204000022";"Kristiansand LKS 22";"42040407";"Slettheitoppen Øst"
"4204000023";"Kristiansand LKS 23";"42041106";"Kongsgård 2"
"4204000023";"Kristiansand LKS 23";"42041109";"Bleget - Fagerholt"
"4204000023";"Kristiansand LKS 23";"42041703";"Hånes Vest"
"4204000023";"Kristiansand LKS 23";"42041805";"Søm Nord"
"4204000023";"Kristiansand LKS 23";"42041809";"Strømsheia"
"4204000024";"Kristiansand LKS 24";"42040309";"Kjerrheia"
"4204000024";"Kristiansand LKS 24";"42040402";"Slettheia Skole"
"4204000024";"Kristiansand LKS 24";"42040403";"Gislemyrområdet"
"4204000024";"Kristiansand LKS 24";"42040601";"Hannevik terrasse"
"4204000025";"Kristiansand LKS 25";"42040702";"Grimsmyra"
"4204000025";"Kristiansand LKS 25";"42040705";"Enrum - Paradis"
"4204000025";"Kristiansand LKS 25";"42040806";"Eg"
"4204000026";"Kristiansand LKS 26";"42040603";"Tinnheia - Sør"
"4204000026";"Kristiansand LKS 26";"42040604";"Tinnheia - Øst"
"4204000026";"Kristiansand LKS 26";"42040703";"Kolsberg"
"4204000027";"Kristiansand LKS 27";"42041201";"Strai - Gangdalen"
"4204000027";"Kristiansand LKS 27";"42041202";"Øvre Strai - Hommeren"
"4204000027";"Kristiansand LKS 27";"42041203";"Aurebekk - Rypestøl"
"4204000028";"Kristiansand LKS 28";"42041608";"Lauvåsen Nord"
"4204000028";"Kristiansand LKS 28";"42041707";"Hånes Nord - Bjørndalen"
"4204000028";"Kristiansand LKS 28";"42041708";"Lauvåsen Sør"
"4204000028";"Kristiansand LKS 28";"42041710";"Dyreparken"
"4204000029";"Kristiansand LKS 29";"42040205";"Voiebyen - Sørøst"
"4204000029";"Kristiansand LKS 29";"42040207";"Skuteveien"
"4204000029";"Kristiansand LKS 29";"42040208";"Voiebyen - Sørvest"
"4204000030";"Kristiansand LKS 30";"42040202";"Voie"
"4204000030";"Kristiansand LKS 30";"42040204";"Voiebyen - Nordøst"
"4204000030";"Kristiansand LKS 30";"42040206";"Voiebyen - Nordvest"
"4204000031";"Kristiansand LKS 31";"42041802";"Korsvik Vest"
"4204000031";"Kristiansand LKS 31";"42041810";"Søm Nord - Øst"
"4204000032";"Kristiansand LKS 32";"42041817";"Dvergsnes"
"4204000032";"Kristiansand LKS 32";"42041820";"Ødegård"
"4204000033";"Kristiansand LKS 33";"42041704";"Hånes Sør"
"4204000033";"Kristiansand LKS 33";"42041705";"Hånes Nordvest"
"4204000034";"Kristiansand LKS 34";"42040801";"Kvadraturen Sørvest"
"4204000034";"Kristiansand LKS 34";"42040802";"Kvadraturen Nordvest"
"4204000035";"Kristiansand LKS 35";"42040803";"Kvadraturen Sørøst"
"4204000036";"Kristiansand LKS 36";"42040101";"Kjære - Andås"
"4204000036";"Kristiansand LKS 36";"42040102";"Mæbø - Høyfjellet"
"4204000036";"Kristiansand LKS 36";"42042001";"Langenes Øst"
"4204000036";"Kristiansand LKS 36";"42042005";"Berge"
"4204000037";"Kristiansand LKS 37";"42040201";"Andøya"
"4204000037";"Kristiansand LKS 37";"42040210";"Bragdøya"
"4204000037";"Kristiansand LKS 37";"42040401";"Fiskåtangen - Fiskå"
"4204000038";"Kristiansand LKS 38";"42040103";"Lindebø - Skålevik"
"4204000039";"Kristiansand LKS 39";"42042305";"Augland"
"4204000039";"Kristiansand LKS 39";"42042401";"Øvre Hortemo"
"4204000039";"Kristiansand LKS 39";"42042402";"Nedre Hortemo"
"4204000039";"Kristiansand LKS 39";"42042407";"Nodelandsheia"
"4204000040";"Kristiansand LKS 40";"42040301";"Kjos"
"4204000040";"Kristiansand LKS 40";"42040302";"Kjos Haveby Sør"
"4204000040";"Kristiansand LKS 40";"42040313";"Bråvann"
"4204000041";"Kristiansand LKS 41";"42040304";"Kjos Haveby Nord"
"4204000041";"Kristiansand LKS 41";"42040305";"Åsane"
"4204000042";"Kristiansand LKS 42";"42040303";"Auglandslia"
"4204000042";"Kristiansand LKS 42";"42040310";"Skyllingsheia - Lumber"
"4204000043";"Kristiansand LKS 43";"42040902";"Hamreheia"
"4204000043";"Kristiansand LKS 43";"42040903";"Kuholmen"
"4204000043";"Kristiansand LKS 43";"42040904";"Valhalla Sør"
"4204000044";"Kristiansand LKS 44";"42040911";"Nedre Lund"
"4204000044";"Kristiansand LKS 44";"42040918";"Gimlevang"
"4204000045";"Kristiansand LKS 45";"42041407";"Justneshalvøya"
"4204000046";"Kristiansand LKS 46";"42040804";"Kvadraturen Nordøst"
"4205000001";"Lindesnes LKS 01";"42050401";"Vestre Skogsfjord"
"4205000001";"Lindesnes LKS 01";"42050402";"Hålandsheia"
"4205000001";"Lindesnes LKS 01";"42050509";"Vestbygda"
"4205000001";"Lindesnes LKS 01";"42050510";"Aas"
"4205000001";"Lindesnes LKS 01";"42050511";"Roland"
"4205000001";"Lindesnes LKS 01";"42050512";"Vigeland"
"4205000001";"Lindesnes LKS 01";"42050513";"Valle"
"4205000001";"Lindesnes LKS 01";"42050515";"Fasseland"
"4205000001";"Lindesnes LKS 01";"42050516";"Blørstad"
"4205000001";"Lindesnes LKS 01";"42050518";"Buhølen"
"4205000001";"Lindesnes LKS 01";"42050519";"Foss - Grislebygda"
"4205000001";"Lindesnes LKS 01";"42050520";"Kleiven - Brådland"
"4205000001";"Lindesnes LKS 01";"42050521";"Opsal - Einarsmo"
"4205000001";"Lindesnes LKS 01";"42050522";"Bjåstad - Vigmostad"
"4205000002";"Lindesnes LKS 02";"42050517";"Goksem"
"4205000002";"Lindesnes LKS 02";"42050601";"Sodeland"
"4205000002";"Lindesnes LKS 02";"42050602";"Møgland"
"4205000002";"Lindesnes LKS 02";"42050603";"Krossen"
"4205000002";"Lindesnes LKS 02";"42050604";"Fuskeland"
"4205000002";"Lindesnes LKS 02";"42050605";"Holmesland"
"4205000002";"Lindesnes LKS 02";"42050606";"Stoveland"
"4205000002";"Lindesnes LKS 02";"42051001";"Øyslebø"
"4205000002";"Lindesnes LKS 02";"42051002";"Skjævesland"
"4205000002";"Lindesnes LKS 02";"42051003";"Birkeland"
"4205000002";"Lindesnes LKS 02";"42051004";"Støa"
"4205000002";"Lindesnes LKS 02";"42051005";"Gangså"
"4205000002";"Lindesnes LKS 02";"42051006";"Finnsdal"
"4205000002";"Lindesnes LKS 02";"42051007";"Tjomsland - Lindland"
"4205000002";"Lindesnes LKS 02";"42051008";"Laudal Nedre"
"4205000002";"Lindesnes LKS 02";"42051009";"Laudal Øvre"
"4205000002";"Lindesnes LKS 02";"42051010";"Tisland"
"4205000002";"Lindesnes LKS 02";"42051011";"Åkset"
"4205000002";"Lindesnes LKS 02";"42051012";"Bruskeland"
"4205000002";"Lindesnes LKS 02";"42051013";"Rydlende"
"4205000002";"Lindesnes LKS 02";"42051014";"Trygsland"
"4205000002";"Lindesnes LKS 02";"42051015";"Stedjan"
"4205000002";"Lindesnes LKS 02";"42051016";"Koland"
"4205000003";"Lindesnes LKS 03";"42050501";"Våge"
"4205000003";"Lindesnes LKS 03";"42050502";"Hægeland"
"4205000003";"Lindesnes LKS 03";"42050503";"Spangereid"
"4205000003";"Lindesnes LKS 03";"42050504";"Høllen"
"4205000003";"Lindesnes LKS 03";"42050505";"Åvik"
"4205000003";"Lindesnes LKS 03";"42050506";"Reme"
"4205000003";"Lindesnes LKS 03";"42050507";"Lone - Svinør"
"4205000003";"Lindesnes LKS 03";"42050508";"Rødberg"
"4205000003";"Lindesnes LKS 03";"42050514";"Egeland"
"4205000004";"Lindesnes LKS 04";"42050607";"Møll"
"4205000004";"Lindesnes LKS 04";"42050701";"Røyseland - Vatne"
"4205000004";"Lindesnes LKS 04";"42050702";"Storaker"
"4205000004";"Lindesnes LKS 04";"42050703";"Valand"
"4205000004";"Lindesnes LKS 04";"42050704";"Harkmarkfjord"
"4205000004";"Lindesnes LKS 04";"42050901";"Tregde"
"4205000004";"Lindesnes LKS 04";"42050902";"Skjernøy"
"4205000004";"Lindesnes LKS 04";"42050903";"Jåbekk - Tofte"
"4205000005";"Lindesnes LKS 05";"42050106";"Vestnes"
"4205000005";"Lindesnes LKS 05";"42050109";"Idrettsparken"
"4205000005";"Lindesnes LKS 05";"42050301";"Sånum"
"4205000005";"Lindesnes LKS 05";"42050302";"Lande"
"4205000005";"Lindesnes LKS 05";"42050303";"Hogganvik"
"4205000005";"Lindesnes LKS 05";"42050304";"Hilløy"
"4205000006";"Lindesnes LKS 06";"42050101";"Sentrum"
"4205000006";"Lindesnes LKS 06";"42050105";"Øvrebyen"
"4205000006";"Lindesnes LKS 06";"42050107";"Furulunden"
"4205000006";"Lindesnes LKS 06";"42050108";"Malmø"
"4205000006";"Lindesnes LKS 06";"42050110";"Ytre Sanden"
"4205000007";"Lindesnes LKS 07";"42050102";"Støkkan"
"4205000007";"Lindesnes LKS 07";"42050103";"Sanden"
"4205000007";"Lindesnes LKS 07";"42050104";"Vestnes Øst"
"4205000007";"Lindesnes LKS 07";"42050404";"Halshaug"
"4205000008";"Lindesnes LKS 08";"42050403";"Frøysland"
"4205000008";"Lindesnes LKS 08";"42050406";"Buøy"
"4205000008";"Lindesnes LKS 08";"42050608";"Ormestad"
"4205000008";"Lindesnes LKS 08";"42050705";"Stusvik"
"4205000008";"Lindesnes LKS 08";"42050706";"Ime - Berge"
"4205000009";"Lindesnes LKS 09";"42050801";"Skinsnes - Ime"
"4205000009";"Lindesnes LKS 09";"42050802";"Skinsnes"
"4205000009";"Lindesnes LKS 09";"42050803";"Kleven"
"4205000010";"Lindesnes LKS 10";"42050201";"Skjebstad"
"4205000010";"Lindesnes LKS 10";"42050405";"Ulvegjelet - Mones"
"4206000001";"Farsund LKS 01";"42060101";"Helle - Viestad"
"4206000001";"Farsund LKS 01";"42060102";"Dåreid"
"4206000001";"Farsund LKS 01";"42060103";"Espeland"
"4206000001";"Farsund LKS 01";"42060104";"Sævik"
"4206000001";"Farsund LKS 01";"42060108";"Sunde"
"4206000001";"Farsund LKS 01";"42060109";"Kaneheia"
"4206000001";"Farsund LKS 01";"42060112";"Danefjell"
"4206000001";"Farsund LKS 01";"42060113";"Lunde"
"4206000001";"Farsund LKS 01";"42060114";"Skjoldnes - Loshavn"
"4206000001";"Farsund LKS 01";"42060115";"Mosvoll"
"4206000001";"Farsund LKS 01";"42060116";"Kjørrefjord"
"4206000001";"Farsund LKS 01";"42060118";"Torp - Huseby"
"4206000001";"Farsund LKS 01";"42060201";"Sævaland"
"4206000001";"Farsund LKS 01";"42060202";"Stølen"
"4206000001";"Farsund LKS 01";"42060203";"Åpta"
"4206000001";"Farsund LKS 01";"42060204";"Sande"
"4206000001";"Farsund LKS 01";"42060205";"Sellegrotfjorden"
"4206000001";"Farsund LKS 01";"42060206";"Knivsland - Helvik"
"4206000001";"Farsund LKS 01";"42060208";"Høyland"
"4206000001";"Farsund LKS 01";"42060213";"Brastad"
"4206000001";"Farsund LKS 01";"42060301";"Sigersvoll"
"4206000001";"Farsund LKS 01";"42060302";"Rydjord"
"4206000001";"Farsund LKS 01";"42060303";"Tveit - Omdal"
"4206000002";"Farsund LKS 02";"42060217";"Hassel"
"4206000002";"Farsund LKS 02";"42060304";"Jølle"
"4206000002";"Farsund LKS 02";"42060305";"Stave"
"4206000002";"Farsund LKS 02";"42060306";"Kalleberg"
"4206000002";"Farsund LKS 02";"42060307";"Ore"
"4206000002";"Farsund LKS 02";"42060308";"Maberg - Frøyland"
"4206000002";"Farsund LKS 02";"42060309";"Tjørve"
"4206000002";"Farsund LKS 02";"42060310";"Borhaug"
"4206000003";"Farsund LKS 03";"42060105";"Havik"
"4206000003";"Farsund LKS 03";"42060106";"Farsund Sentrum"
"4206000003";"Farsund LKS 03";"42060107";"Vestersiden"
"4206000003";"Farsund LKS 03";"42060110";"Østersiden"
"4206000003";"Farsund LKS 03";"42060111";"Kjørestad"
"4206000004";"Farsund LKS 04";"42060117";"Biland"
"4206000004";"Farsund LKS 04";"42060209";"Grimsby - Kviljo"
"4206000004";"Farsund LKS 04";"42060210";"Bryneheia"
"4206000004";"Farsund LKS 04";"42060212";"Vanse Sentrum"
"4206000004";"Farsund LKS 04";"42060214";"Skeime Øvre"
"4206000004";"Farsund LKS 04";"42060215";"Skeime Nedre"
"4206000004";"Farsund LKS 04";"42060216";"Nesheim"
"4207000001";"Flekkefjord LKS 01";"42070307";"Seland"
"4207000001";"Flekkefjord LKS 01";"42070311";"Stordrange"
"4207000001";"Flekkefjord LKS 01";"42070401";"Lavoll"
"4207000001";"Flekkefjord LKS 01";"42070402";"Gausdal"
"4207000001";"Flekkefjord LKS 01";"42070403";"Eikeland"
"4207000001";"Flekkefjord LKS 01";"42070404";"Fedjestad"
"4207000001";"Flekkefjord LKS 01";"42070405";"Nedland"
"4207000001";"Flekkefjord LKS 01";"42070406";"Fredheim"
"4207000001";"Flekkefjord LKS 01";"42070407";"Mydland"
"4207000001";"Flekkefjord LKS 01";"42070408";"Klungland"
"4207000001";"Flekkefjord LKS 01";"42070410";"Modal"
"4207000001";"Flekkefjord LKS 01";"42070411";"Sira"
"4207000001";"Flekkefjord LKS 01";"42070412";"Bakke"
"4207000001";"Flekkefjord LKS 01";"42070413";"Sirnes"
"4207000001";"Flekkefjord LKS 01";"42070414";"Mjåsund"
"4207000002";"Flekkefjord LKS 02";"42070204";"Nedre Bydel"
"4207000002";"Flekkefjord LKS 02";"42070205";"Øvre Bydel Øst"
"4207000002";"Flekkefjord LKS 02";"42070301";"Nedre Sunde"
"4207000002";"Flekkefjord LKS 02";"42070304";"Søndre Uenes"
"4207000002";"Flekkefjord LKS 02";"42070305";"Nordre Uenes"
"4207000003";"Flekkefjord LKS 03";"42070101";"Kirkehamn"
"4207000003";"Flekkefjord LKS 03";"42070102";"Hidrasund"
"4207000003";"Flekkefjord LKS 03";"42070103";"Rasvåg"
"4207000003";"Flekkefjord LKS 03";"42070104";"Andabeløy"
"4207000003";"Flekkefjord LKS 03";"42070105";"Åna-Sira"
"4207000003";"Flekkefjord LKS 03";"42070106";"Kvanvik"
"4207000003";"Flekkefjord LKS 03";"42070107";"Kvelland"
"4207000003";"Flekkefjord LKS 03";"42070302";"Øvre Sunde"
"4207000003";"Flekkefjord LKS 03";"42070303";"Østre Sunde"
"4207000003";"Flekkefjord LKS 03";"42070306";"Djupvik"
"4207000003";"Flekkefjord LKS 03";"42070308";"Austad"
"4207000003";"Flekkefjord LKS 03";"42070309";"Drangeid"
"4207000004";"Flekkefjord LKS 04";"42070108";"Fjellså"
"4207000004";"Flekkefjord LKS 04";"42070201";"Sveiga"
"4207000004";"Flekkefjord LKS 04";"42070202";"Søyland"
"4207000004";"Flekkefjord LKS 04";"42070203";"Trellebakkområdet"
"4207000004";"Flekkefjord LKS 04";"42070206";"Øvre Bydel Vest"
"4207000004";"Flekkefjord LKS 04";"42070310";"Loga"
"4211000001";"Gjerstad LKS 01";"42110101";"Fiane"
"4211000001";"Gjerstad LKS 01";"42110102";"Eikeland"
"4211000001";"Gjerstad LKS 01";"42110103";"Brokeland"
"4211000001";"Gjerstad LKS 01";"42110104";"Gryting"
"4211000001";"Gjerstad LKS 01";"42110105";"Sundebru"
"4211000001";"Gjerstad LKS 01";"42110106";"Holte"
"4211000001";"Gjerstad LKS 01";"42110107";"Sunde"
"4211000001";"Gjerstad LKS 01";"42110201";"Ulltveit"
"4211000001";"Gjerstad LKS 01";"42110202";"Gjerstad"
"4211000001";"Gjerstad LKS 01";"42110203";"Eskeland"
"4211000001";"Gjerstad LKS 01";"42110204";"Mostad"
"4211000001";"Gjerstad LKS 01";"42110205";"Lunden"
"4211000001";"Gjerstad LKS 01";"42110206";"Løite"
"4211000001";"Gjerstad LKS 01";"42110207";"Heiland"
"4211000001";"Gjerstad LKS 01";"42110208";"Fjosbu"
"4212000001";"Vegårshei LKS 01";"42120101";"Tangen"
"4212000001";"Vegårshei LKS 01";"42120102";"Selås"
"4212000001";"Vegårshei LKS 01";"42120103";"Espeland"
"4212000001";"Vegårshei LKS 01";"42120104";"Vegår"
"4212000001";"Vegårshei LKS 01";"42120105";"Myra Vest"
"4212000001";"Vegårshei LKS 01";"42120106";"Myra Øst"
"4212000001";"Vegårshei LKS 01";"42120107";"Nærestad"
"4212000001";"Vegårshei LKS 01";"42120108";"Takserås"
"4212000001";"Vegårshei LKS 01";"42120109";"Mo"
"4213000001";"Tvedestrand LKS 01";"42130101";"Kvastad"
"4213000001";"Tvedestrand LKS 01";"42130102";"Holt"
"4213000001";"Tvedestrand LKS 01";"42130103";"Lindland"
"4213000001";"Tvedestrand LKS 01";"42130104";"Nes"
"4213000001";"Tvedestrand LKS 01";"42130201";"Skuggevik"
"4213000001";"Tvedestrand LKS 01";"42130202";"Gladstad"
"4213000001";"Tvedestrand LKS 01";"42130204";"Myklebustad"
"4213000001";"Tvedestrand LKS 01";"42130206";"Østerå"
"4213000001";"Tvedestrand LKS 01";"42130301";"Skjerkholt"
"4213000001";"Tvedestrand LKS 01";"42130302";"Songe"
"4213000001";"Tvedestrand LKS 01";"42130303";"Laget"
"4213000001";"Tvedestrand LKS 01";"42130401";"Vestre Sandøy"
"4213000001";"Tvedestrand LKS 01";"42130402";"Borøy"
"4213000001";"Tvedestrand LKS 01";"42130403";"Eidbu"
"4213000001";"Tvedestrand LKS 01";"42130404";"Dypvåg"
"4213000001";"Tvedestrand LKS 01";"42130405";"Gjeving"
"4213000001";"Tvedestrand LKS 01";"42130406";"Lyngør"
"4213000002";"Tvedestrand LKS 02";"42130203";"Tvedestrand Sentrum"
"4213000002";"Tvedestrand LKS 02";"42130205";"Tveite"
"4213000002";"Tvedestrand LKS 02";"42130304";"Valle"
"4214000001";"Froland LKS 01";"42140101";"Risdal"
"4214000001";"Froland LKS 01";"42140102";"Mykland"
"4214000001";"Froland LKS 01";"42140103";"Belland - Flateland"
"4214000001";"Froland LKS 01";"42140104";"Hynnekleiv"
"4214000001";"Froland LKS 01";"42140105";"Mjåvatn"
"4214000001";"Froland LKS 01";"42140106";"Kverve"
"4214000001";"Froland LKS 01";"42140107";"Sparsås"
"4214000001";"Froland LKS 01";"42140108";"Jomås"
"4214000001";"Froland LKS 01";"42140109";"Dale"
"4214000001";"Froland LKS 01";"42140110";"Øvre Kirkebygda"
"4214000001";"Froland LKS 01";"42140111";"Bøylestad"
"4214000001";"Froland LKS 01";"42140112";"Hurv"
"4214000001";"Froland LKS 01";"42140119";"Mjølhus"
"4214000002";"Froland LKS 02";"42140113";"Blakstadheia"
"4214000002";"Froland LKS 02";"42140114";"Mesel"
"4214000002";"Froland LKS 02";"42140115";"Tresnes"
"4214000002";"Froland LKS 02";"42140116";"Froland Verk"
"4214000002";"Froland LKS 02";"42140117";"Langedal"
"4214000002";"Froland LKS 02";"42140118";"Osedalen"
"4214000002";"Froland LKS 02";"42140120";"Neset"
"4214000002";"Froland LKS 02";"42140121";"Dalen"
"4215000001";"Lillesand LKS 01";"42150101";"Kvåse"
"4215000001";"Lillesand LKS 01";"42150102";"Hæstad"
"4215000001";"Lillesand LKS 01";"42150103";"Ribe - Ulvøysund"
"4215000001";"Lillesand LKS 01";"42150104";"Skottevik - Hellenes"
"4215000001";"Lillesand LKS 01";"42150105";"Nedre Høvåg"
"4215000001";"Lillesand LKS 01";"42150106";"Øvre Høvåg - Åkerøya"
"4215000001";"Lillesand LKS 01";"42150107";"Trøde"
"4215000001";"Lillesand LKS 01";"42150108";"Østre Vallesverd"
"4215000001";"Lillesand LKS 01";"42150201";"Brekkestø"
"4215000001";"Lillesand LKS 01";"42150202";"Mebø"
"4215000001";"Lillesand LKS 01";"42150203";"Fjeldal"
"4215000001";"Lillesand LKS 01";"42150220";"Flørenes - Langedal"
"4215000002";"Lillesand LKS 02";"42150207";"Furulia - Borkedalen"
"4215000002";"Lillesand LKS 02";"42150210";"Vesterskauen"
"4215000002";"Lillesand LKS 02";"42150212";"Lillesand 2"
"4215000002";"Lillesand LKS 02";"42150213";"Lillesand 3"
"4215000002";"Lillesand LKS 02";"42150215";"Lillesand 5"
"4215000002";"Lillesand LKS 02";"42150216";"Øvreberg - Fagertun"
"4215000002";"Lillesand LKS 02";"42150225";"Tunveien"
"4215000003";"Lillesand LKS 03";"42150217";"Lofthus - Møglestu"
"4215000003";"Lillesand LKS 03";"42150218";"Solheim - Ørving - Bergstø"
"4215000003";"Lillesand LKS 03";"42150219";"Stykkene - Tingsaker"
"4215000003";"Lillesand LKS 03";"42150221";"Heldal - Gitmark"
"4215000003";"Lillesand LKS 03";"42150222";"Tingsaker - Ålebekk - Gaupemyr"
"4215000003";"Lillesand LKS 03";"42150223";"Moen - Persbekk"
"4215000004";"Lillesand LKS 04";"42150204";"Sangereid"
"4215000004";"Lillesand LKS 04";"42150205";"Luntevik - Bergshaven"
"4215000004";"Lillesand LKS 04";"42150206";"Grøgårdsmyr"
"4215000004";"Lillesand LKS 04";"42150208";"Rosenberg - Sandsnes"
