levekaar,lksnavn,grunnkrets
5035000003,Stjørdal LKS 03,50350508
5035000004,Stjørdal LKS 04,50350408
5035000004,Stjørdal LKS 04,50350410
5035000004,Stjørdal LKS 04,50350411
5035000005,Stjørdal LKS 05,50350101
5035000005,Stjørdal LKS 05,50350102
5035000005,Stjørdal LKS 05,50350103
5035000005,Stjørdal LKS 05,50350113
5035000005,Stjørdal LKS 05,50350116
5035000005,Stjørdal LKS 05,50350202
5035000006,Stjørdal LKS 06,50350405
5035000006,Stjørdal LKS 06,50350407
5035000006,Stjørdal LKS 06,50350409
5035000006,Stjørdal LKS 06,50350412
5035000006,Stjørdal LKS 06,50350414
5035000007,Stjørdal LKS 07,50350501
5035000007,Stjørdal LKS 07,50350503
5035000007,Stjørdal LKS 07,50350504
5035000007,Stjørdal LKS 07,50350505
5035000008,Stjørdal LKS 08,50350413
5035000008,Stjørdal LKS 08,50350502
5035000008,Stjørdal LKS 08,50350506
5036000001,Frosta LKS 01,50360101
5036000001,Frosta LKS 01,50360102
5036000001,Frosta LKS 01,50360103
5036000001,Frosta LKS 01,50360104
5036000001,Frosta LKS 01,50360105
5036000001,Frosta LKS 01,50360106
5036000001,Frosta LKS 01,50360107
5036000001,Frosta LKS 01,50360108
5036000001,Frosta LKS 01,50360109
5036000001,Frosta LKS 01,50360110
5036000001,Frosta LKS 01,50360111
5036000001,Frosta LKS 01,50360112
5037000001,Levanger - Levangke LKS 01,50370105
5037000001,Levanger - Levangke LKS 01,50370106
5037000001,Levanger - Levangke LKS 01,50370201
5037000001,Levanger - Levangke LKS 01,50370202
5037000001,Levanger - Levangke LKS 01,50370207
5037000001,Levanger - Levangke LKS 01,50370303
5037000001,Levanger - Levangke LKS 01,50370304
5037000001,Levanger - Levangke LKS 01,50370305
5037000001,Levanger - Levangke LKS 01,50370306
5037000001,Levanger - Levangke LKS 01,50370307
5037000001,Levanger - Levangke LKS 01,50370308
5037000001,Levanger - Levangke LKS 01,50370309
5037000001,Levanger - Levangke LKS 01,50370310
5037000001,Levanger - Levangke LKS 01,50370407
5037000001,Levanger - Levangke LKS 01,50370801
5037000001,Levanger - Levangke LKS 01,50370802
5037000001,Levanger - Levangke LKS 01,50370803
5037000002,Levanger - Levangke LKS 02,50370104
5037000002,Levanger - Levangke LKS 02,50370302
5037000002,Levanger - Levangke LKS 02,50370501
5037000002,Levanger - Levangke LKS 02,50370502
5037000002,Levanger - Levangke LKS 02,50370503
5037000002,Levanger - Levangke LKS 02,50370504
5037000002,Levanger - Levangke LKS 02,50370505
5037000002,Levanger - Levangke LKS 02,50370506
5037000002,Levanger - Levangke LKS 02,50370507
5037000002,Levanger - Levangke LKS 02,50370508
5037000002,Levanger - Levangke LKS 02,50370605
5037000003,Levanger - Levangke LKS 03,50370101
5037000003,Levanger - Levangke LKS 03,50370601
5037000003,Levanger - Levangke LKS 03,50370701
5037000003,Levanger - Levangke LKS 03,50370702
5037000004,Levanger - Levangke LKS 04,50370107
5037000004,Levanger - Levangke LKS 04,50370108
5037000004,Levanger - Levangke LKS 04,50370109
5037000004,Levanger - Levangke LKS 04,50370110
5037000005,Levanger - Levangke LKS 05,50370602
5037000005,Levanger - Levangke LKS 05,50370603
5037000005,Levanger - Levangke LKS 05,50370604
5037000006,Levanger - Levangke LKS 06,50370102
5037000006,Levanger - Levangke LKS 06,50370103
5037000007,Levanger - Levangke LKS 07,50370301
5037000007,Levanger - Levangke LKS 07,50370401
5037000007,Levanger - Levangke LKS 07,50370402
5037000007,Levanger - Levangke LKS 07,50370403
5037000007,Levanger - Levangke LKS 07,50370404
5037000007,Levanger - Levangke LKS 07,50370405
5037000007,Levanger - Levangke LKS 07,50370406
5037000007,Levanger - Levangke LKS 07,50370408
5037000008,Levanger - Levangke LKS 08,50370203
5037000008,Levanger - Levangke LKS 08,50370204
5037000008,Levanger - Levangke LKS 08,50370205
5037000008,Levanger - Levangke LKS 08,50370206
5038000001,Verdal LKS 01,50380205
5038000001,Verdal LKS 01,50380301
5038000001,Verdal LKS 01,50380302
5038000001,Verdal LKS 01,50380303
5038000001,Verdal LKS 01,50380304
5038000001,Verdal LKS 01,50380402
5038000001,Verdal LKS 01,50380403
5038000001,Verdal LKS 01,50380404
5038000001,Verdal LKS 01,50380405
5038000002,Verdal LKS 02,50380401
5038000002,Verdal LKS 02,50380406
5038000002,Verdal LKS 02,50380407
5038000002,Verdal LKS 02,50380506
5038000002,Verdal LKS 02,50380601
5038000002,Verdal LKS 02,50380602
5038000002,Verdal LKS 02,50380603
5038000002,Verdal LKS 02,50380604
5038000002,Verdal LKS 02,50380605
5038000002,Verdal LKS 02,50380606
5038000002,Verdal LKS 02,50380607
5038000002,Verdal LKS 02,50380608
5038000002,Verdal LKS 02,50380609
5038000002,Verdal LKS 02,50380610
5038000003,Verdal LKS 03,50380101
5038000003,Verdal LKS 03,50380102
5038000003,Verdal LKS 03,50380103
5038000003,Verdal LKS 03,50380104
5038000003,Verdal LKS 03,50380105
5038000004,Verdal LKS 04,50380201
5038000004,Verdal LKS 04,50380202
5038000004,Verdal LKS 04,50380203
5038000004,Verdal LKS 04,50380204
5038000005,Verdal LKS 05,50380501
5038000005,Verdal LKS 05,50380502
5038000005,Verdal LKS 05,50380503
5038000005,Verdal LKS 05,50380504
5038000005,Verdal LKS 05,50380505
5041000001,Snåase - Snåsa LKS 01,50410101
5041000001,Snåase - Snåsa LKS 01,50410102
5041000001,Snåase - Snåsa LKS 01,50410103
5041000001,Snåase - Snåsa LKS 01,50410104
5041000001,Snåase - Snåsa LKS 01,50410105
5041000001,Snåase - Snåsa LKS 01,50410106
5041000001,Snåase - Snåsa LKS 01,50410107
5041000001,Snåase - Snåsa LKS 01,50410108
5041000001,Snåase - Snåsa LKS 01,50410109
5041000001,Snåase - Snåsa LKS 01,50410110
5041000001,Snåase - Snåsa LKS 01,50410111
5041000001,Snåase - Snåsa LKS 01,50410112
5041000001,Snåase - Snåsa LKS 01,50410113
5041000001,Snåase - Snåsa LKS 01,50410114
5041000001,Snåase - Snåsa LKS 01,50410115
5041000001,Snåase - Snåsa LKS 01,50410116
5041000001,Snåase - Snåsa LKS 01,50410117
5041000001,Snåase - Snåsa LKS 01,50410118
5041000001,Snåase - Snåsa LKS 01,50410119
5042000001,Lierne LKS 01,50420101
5042000001,Lierne LKS 01,50420102
5042000001,Lierne LKS 01,50420103
5042000001,Lierne LKS 01,50420104
5042000001,Lierne LKS 01,50420105
5042000001,Lierne LKS 01,50420106
5042000001,Lierne LKS 01,50420107
5042000001,Lierne LKS 01,50420108
5042000001,Lierne LKS 01,50420109
5043000001,Raarvihke - Røyrvik LKS 01,50430101
5043000001,Raarvihke - Røyrvik LKS 01,50430102
5043000001,Raarvihke - Røyrvik LKS 01,50430103
5043000001,Raarvihke - Røyrvik LKS 01,50430104
5043000001,Raarvihke - Røyrvik LKS 01,50430105
5043000001,Raarvihke - Røyrvik LKS 01,50430106
5043000001,Raarvihke - Røyrvik LKS 01,50430107
5043000001,Raarvihke - Røyrvik LKS 01,50430108
5044000001,Namsskogan LKS 01,50440101
5044000001,Namsskogan LKS 01,50440102
5044000001,Namsskogan LKS 01,50440103
5044000001,Namsskogan LKS 01,50440104
5044000001,Namsskogan LKS 01,50440105
5044000001,Namsskogan LKS 01,50440106
5045000001,Grong LKS 01,50450101
5045000001,Grong LKS 01,50450102
5045000001,Grong LKS 01,50450103
5045000001,Grong LKS 01,50450104
5045000001,Grong LKS 01,50450105
5045000001,Grong LKS 01,50450106
5045000001,Grong LKS 01,50450107
5045000001,Grong LKS 01,50450108
5045000001,Grong LKS 01,50450109
5045000001,Grong LKS 01,50450110
5045000001,Grong LKS 01,50450111
5045000001,Grong LKS 01,50450112
5045000001,Grong LKS 01,50450113
5045000001,Grong LKS 01,50450114
5045000001,Grong LKS 01,50450115
5045000001,Grong LKS 01,50450116
5045000001,Grong LKS 01,50450117
5045000001,Grong LKS 01,50450118
5046000001,Høylandet LKS 01,50460101
5046000001,Høylandet LKS 01,50460102
5046000001,Høylandet LKS 01,50460103
5046000001,Høylandet LKS 01,50460104
5046000001,Høylandet LKS 01,50460105
5046000001,Høylandet LKS 01,50460106
5046000001,Høylandet LKS 01,50460107
5046000001,Høylandet LKS 01,50460108
5047000001,Overhalla LKS 01,50470101
5047000001,Overhalla LKS 01,50470102
5047000001,Overhalla LKS 01,50470103
5047000001,Overhalla LKS 01,50470104
5047000001,Overhalla LKS 01,50470105
5047000001,Overhalla LKS 01,50470106
5047000001,Overhalla LKS 01,50470107
5047000001,Overhalla LKS 01,50470108
5047000001,Overhalla LKS 01,50470109
5047000001,Overhalla LKS 01,50470110
5047000001,Overhalla LKS 01,50470111
5047000001,Overhalla LKS 01,50470112
5047000001,Overhalla LKS 01,50470113
5049000001,Flatanger LKS 01,50490101
5049000001,Flatanger LKS 01,50490102
5049000001,Flatanger LKS 01,50490103
5049000001,Flatanger LKS 01,50490104
5049000001,Flatanger LKS 01,50490105
5049000001,Flatanger LKS 01,50490106
5049000001,Flatanger LKS 01,50490107
5049000001,Flatanger LKS 01,50490108
5049000001,Flatanger LKS 01,50490109
5049000001,Flatanger LKS 01,50490110
5052000001,Leka LKS 01,50520101
5052000001,Leka LKS 01,50520102
5052000001,Leka LKS 01,50520103
5052000001,Leka LKS 01,50520104
5052000001,Leka LKS 01,50520105
5052000001,Leka LKS 01,50520106
5052000001,Leka LKS 01,50520107
5053000001,Inderøy LKS 01,50530101
5053000001,Inderøy LKS 01,50530102
5053000001,Inderøy LKS 01,50530103
5053000001,Inderøy LKS 01,50530104
5053000001,Inderøy LKS 01,50530201
5053000001,Inderøy LKS 01,50530202
5053000001,Inderøy LKS 01,50530203
5053000001,Inderøy LKS 01,50530204
5053000002,Inderøy LKS 02,50530205
5053000002,Inderøy LKS 02,50530301
5053000002,Inderøy LKS 02,50530306
5053000002,Inderøy LKS 02,50530401
5053000002,Inderøy LKS 02,50530402
5053000002,Inderøy LKS 02,50530403
5053000002,Inderøy LKS 02,50530404
5053000002,Inderøy LKS 02,50530505
5053000003,Inderøy LKS 03,50530302
5053000003,Inderøy LKS 03,50530303
5053000003,Inderøy LKS 03,50530304
5053000003,Inderøy LKS 03,50530305
5053000003,Inderøy LKS 03,50530501
5053000003,Inderøy LKS 03,50530502
5053000003,Inderøy LKS 03,50530503
5053000003,Inderøy LKS 03,50530504
5054000001,Indre Fosen LKS 01,50540201
5054000001,Indre Fosen LKS 01,50540202
5054000001,Indre Fosen LKS 01,50540203
5054000001,Indre Fosen LKS 01,50540204
5054000001,Indre Fosen LKS 01,50540205
5054000001,Indre Fosen LKS 01,50540302
5054000001,Indre Fosen LKS 01,50540303
5054000001,Indre Fosen LKS 01,50540304
5054000001,Indre Fosen LKS 01,50540305
5054000001,Indre Fosen LKS 01,50540306
5054000001,Indre Fosen LKS 01,50540307
5054000001,Indre Fosen LKS 01,50540401
5054000001,Indre Fosen LKS 01,50540402
5054000001,Indre Fosen LKS 01,50540404
5054000001,Indre Fosen LKS 01,50540405
5054000001,Indre Fosen LKS 01,50540406
5054000001,Indre Fosen LKS 01,50540407
5054000001,Indre Fosen LKS 01,50540408
5054000002,Indre Fosen LKS 02,50540101
5054000002,Indre Fosen LKS 02,50540102
5054000002,Indre Fosen LKS 02,50540103
5054000002,Indre Fosen LKS 02,50540104
5054000002,Indre Fosen LKS 02,50540105
5054000002,Indre Fosen LKS 02,50540106
5054000002,Indre Fosen LKS 02,50540308
5054000002,Indre Fosen LKS 02,50540309
5054000002,Indre Fosen LKS 02,50540310
5054000003,Indre Fosen LKS 03,50540314
5054000003,Indre Fosen LKS 03,50540501
5054000003,Indre Fosen LKS 03,50540502
5054000003,Indre Fosen LKS 03,50540503
5054000003,Indre Fosen LKS 03,50540504
5054000003,Indre Fosen LKS 03,50540505
5054000003,Indre Fosen LKS 03,50540506
5054000003,Indre Fosen LKS 03,50540507
5054000003,Indre Fosen LKS 03,50540509
5054000004,Indre Fosen LKS 04,50540301
5054000004,Indre Fosen LKS 04,50540311
5054000004,Indre Fosen LKS 04,50540312
5054000004,Indre Fosen LKS 04,50540313
5054000004,Indre Fosen LKS 04,50540403
5054000004,Indre Fosen LKS 04,50540508
5054000004,Indre Fosen LKS 04,50540510
5054000004,Indre Fosen LKS 04,50540601
5054000004,Indre Fosen LKS 04,50540602
5054000004,Indre Fosen LKS 04,50540603
5054000004,Indre Fosen LKS 04,50540604
5055000001,Heim LKS 01,50550101
5055000001,Heim LKS 01,50550102
5055000001,Heim LKS 01,50550103
5055000001,Heim LKS 01,50550104
5055000001,Heim LKS 01,50550201
5055000001,Heim LKS 01,50550211
5055000001,Heim LKS 01,50550302
5055000001,Heim LKS 01,50550303
5055000001,Heim LKS 01,50550401
5055000001,Heim LKS 01,50550402
5055000001,Heim LKS 01,50550403
5055000001,Heim LKS 01,50550404
5055000001,Heim LKS 01,50550405
5055000001,Heim LKS 01,50550406
5055000001,Heim LKS 01,50550501
5055000001,Heim LKS 01,50550502
5055000001,Heim LKS 01,50550503
5055000001,Heim LKS 01,50550504
5055000001,Heim LKS 01,50550505
5055000001,Heim LKS 01,50550506
5055000002,Heim LKS 02,50550202
5055000002,Heim LKS 02,50550203
5055000002,Heim LKS 02,50550204
5055000002,Heim LKS 02,50550205
5055000002,Heim LKS 02,50550206
5055000002,Heim LKS 02,50550207
5055000002,Heim LKS 02,50550208
5055000002,Heim LKS 02,50550209
5055000002,Heim LKS 02,50550210
5055000002,Heim LKS 02,50550212
5055000002,Heim LKS 02,50550213
5055000002,Heim LKS 02,50550301
5055000002,Heim LKS 02,50550803
5056000001,Hitra LKS 01,50560101
5056000001,Hitra LKS 01,50560102
5056000001,Hitra LKS 01,50560103
5056000001,Hitra LKS 01,50560104
5056000001,Hitra LKS 01,50560105
5056000001,Hitra LKS 01,50560106
5056000001,Hitra LKS 01,50560107
5056000001,Hitra LKS 01,50560108
5056000001,Hitra LKS 01,50560109
5056000001,Hitra LKS 01,50560110
5056000001,Hitra LKS 01,50560111
5056000001,Hitra LKS 01,50560112
5056000001,Hitra LKS 01,50560201
5056000001,Hitra LKS 01,50560202
5056000001,Hitra LKS 01,50560203
5056000001,Hitra LKS 01,50560204
5056000001,Hitra LKS 01,50560205
5056000001,Hitra LKS 01,50560206
5056000001,Hitra LKS 01,50560207
5056000001,Hitra LKS 01,50560208
5056000002,Hitra LKS 02,50560209
5056000002,Hitra LKS 02,50560210
5056000002,Hitra LKS 02,50560211
5056000002,Hitra LKS 02,50560212
5056000002,Hitra LKS 02,50560213
5056000002,Hitra LKS 02,50560214
5056000002,Hitra LKS 02,50560215
5056000002,Hitra LKS 02,50560216
5056000002,Hitra LKS 02,50560307
5056000002,Hitra LKS 02,50560308
5056000002,Hitra LKS 02,50560309
5056000002,Hitra LKS 02,50560310
5056000002,Hitra LKS 02,50560311
5057000001,Ørland LKS 01,50570105
5057000001,Ørland LKS 01,50570203
5057000001,Ørland LKS 01,50570301
5057000001,Ørland LKS 01,50570302
5057000001,Ørland LKS 01,50570303
5057000001,Ørland LKS 01,50570304
5057000001,Ørland LKS 01,50570305
5057000001,Ørland LKS 01,50570306
5057000001,Ørland LKS 01,50570307
5057000001,Ørland LKS 01,50570308
5057000001,Ørland LKS 01,50570309
5057000001,Ørland LKS 01,50570310
5057000001,Ørland LKS 01,50570401
5057000002,Ørland LKS 02,50570101
5057000002,Ørland LKS 02,50570102
5057000002,Ørland LKS 02,50570103
5057000002,Ørland LKS 02,50570204
5057000002,Ørland LKS 02,50570205
5057000002,Ørland LKS 02,50570206
5057000002,Ørland LKS 02,50570207
5057000002,Ørland LKS 02,50570208
5057000002,Ørland LKS 02,50570402
5057000002,Ørland LKS 02,50570403
5057000002,Ørland LKS 02,50570404
5057000002,Ørland LKS 02,50570414
5057000002,Ørland LKS 02,50570415
5057000003,Ørland LKS 03,50570104
5057000003,Ørland LKS 03,50570201
5057000003,Ørland LKS 03,50570202
5057000004,Ørland LKS 04,50570311
5057000004,Ørland LKS 04,50570405
5057000004,Ørland LKS 04,50570406
5057000004,Ørland LKS 04,50570407
5057000004,Ørland LKS 04,50570408
5057000004,Ørland LKS 04,50570409
5057000004,Ørland LKS 04,50570410
5057000004,Ørland LKS 04,50570411
5057000004,Ørland LKS 04,50570412
5057000004,Ørland LKS 04,50570413
5058000001,Åfjord LKS 01,50580101
5058000001,Åfjord LKS 01,50580102
5058000001,Åfjord LKS 01,50580103
5058000001,Åfjord LKS 01,50580104
5058000001,Åfjord LKS 01,50580105
5058000001,Åfjord LKS 01,50580106
5058000001,Åfjord LKS 01,50580107
5058000001,Åfjord LKS 01,50580108
5058000001,Åfjord LKS 01,50580109
5058000001,Åfjord LKS 01,50580110
5058000001,Åfjord LKS 01,50580111
5058000001,Åfjord LKS 01,50580112
5058000001,Åfjord LKS 01,50580113
5058000001,Åfjord LKS 01,50580114
5058000001,Åfjord LKS 01,50580115
5058000001,Åfjord LKS 01,50580201
5058000001,Åfjord LKS 01,50580202
5058000001,Åfjord LKS 01,50580203
5058000001,Åfjord LKS 01,50580204
5058000001,Åfjord LKS 01,50580205
5058000001,Åfjord LKS 01,50580301
5058000001,Åfjord LKS 01,50580302
5058000001,Åfjord LKS 01,50580303
5058000001,Åfjord LKS 01,50580304
5058000001,Åfjord LKS 01,50580305
5058000001,Åfjord LKS 01,50580306
5058000001,Åfjord LKS 01,50580307
5058000001,Åfjord LKS 01,50580308
5058000001,Åfjord LKS 01,50580309
5058000001,Åfjord LKS 01,50580310
5058000001,Åfjord LKS 01,50580311
5059000001,Orkland LKS 01,50590207
5059000001,Orkland LKS 01,50590208
5059000001,Orkland LKS 01,50590301
5059000001,Orkland LKS 01,50590302
5059000001,Orkland LKS 01,50590303
5059000001,Orkland LKS 01,50590304
5059000001,Orkland LKS 01,50590305
5059000001,Orkland LKS 01,50590306
5059000001,Orkland LKS 01,50590307
5059000001,Orkland LKS 01,50590308
5059000001,Orkland LKS 01,50590401
5059000001,Orkland LKS 01,50590402
5059000001,Orkland LKS 01,50590406
5059000001,Orkland LKS 01,50590408
5059000001,Orkland LKS 01,50590409
5059000001,Orkland LKS 01,50590504
5059000001,Orkland LKS 01,50590505
5059000001,Orkland LKS 01,50590601
5059000001,Orkland LKS 01,50590602
5059000001,Orkland LKS 01,50590604
5059000001,Orkland LKS 01,50590902
5059000002,Orkland LKS 02,50590407
5059000002,Orkland LKS 02,50590410
5059000002,Orkland LKS 02,50590411
5059000002,Orkland LKS 02,50590801
5059000002,Orkland LKS 02,50590802
5059000002,Orkland LKS 02,50590803
5059000002,Orkland LKS 02,50590804
5059000002,Orkland LKS 02,50590806
5059000002,Orkland LKS 02,50590807
5059000002,Orkland LKS 02,50590808
5059000002,Orkland LKS 02,50590809
5059000002,Orkland LKS 02,50590810
5059000002,Orkland LKS 02,50590811
5059000002,Orkland LKS 02,50590901
5059000002,Orkland LKS 02,50590904
5059000002,Orkland LKS 02,50590905
5059000002,Orkland LKS 02,50590906
5059000002,Orkland LKS 02,50590911
5059000002,Orkland LKS 02,50590912
5059000003,Orkland LKS 03,50590105
5059000003,Orkland LKS 03,50590106
5059000003,Orkland LKS 03,50590107
5059000003,Orkland LKS 03,50590108
5059000003,Orkland LKS 03,50590201
5059000003,Orkland LKS 03,50590202
5059000003,Orkland LKS 03,50590203
5059000003,Orkland LKS 03,50590405
5059000004,Orkland LKS 04,50590501
5059000004,Orkland LKS 04,50590502
5059000004,Orkland LKS 04,50590503
5059000004,Orkland LKS 04,50590603
5059000004,Orkland LKS 04,50590605
5059000004,Orkland LKS 04,50590606
5059000004,Orkland LKS 04,50590607
5059000004,Orkland LKS 04,50590608
5059000004,Orkland LKS 04,50590609
5059000004,Orkland LKS 04,50590610
5059000004,Orkland LKS 04,50590611
5059000004,Orkland LKS 04,50590612
5059000004,Orkland LKS 04,50590613
5059000004,Orkland LKS 04,50590614
5059000005,Orkland LKS 05,50590101
5059000005,Orkland LKS 05,50590102
5059000005,Orkland LKS 05,50590103
5059000005,Orkland LKS 05,50590104
5059000006,Orkland LKS 06,50590204
5059000006,Orkland LKS 06,50590205
5059000006,Orkland LKS 06,50590206
5059000006,Orkland LKS 06,50590403
5059000006,Orkland LKS 06,50590404
5060000001,Nærøysund LKS 01,50600202
5060000001,Nærøysund LKS 01,50600301
5060000001,Nærøysund LKS 01,50600302
5060000001,Nærøysund LKS 01,50600303
5060000001,Nærøysund LKS 01,50600304
5060000001,Nærøysund LKS 01,50600305
5060000001,Nærøysund LKS 01,50600306
5060000001,Nærøysund LKS 01,50600307
5060000001,Nærøysund LKS 01,50600308
5060000001,Nærøysund LKS 01,50600309
5060000001,Nærøysund LKS 01,50600310
5060000001,Nærøysund LKS 01,50600311
5060000001,Nærøysund LKS 01,50600312
5060000001,Nærøysund LKS 01,50600401
5060000001,Nærøysund LKS 01,50600402
5060000001,Nærøysund LKS 01,50600409
5060000001,Nærøysund LKS 01,50600501
5060000001,Nærøysund LKS 01,50600502
5060000001,Nærøysund LKS 01,50600503
5060000001,Nærøysund LKS 01,50600504
5060000001,Nærøysund LKS 01,50600505
5060000001,Nærøysund LKS 01,50600506
5060000001,Nærøysund LKS 01,50600507
5060000001,Nærøysund LKS 01,50600508
5060000001,Nærøysund LKS 01,50600509
5060000002,Nærøysund LKS 02,50600101
5060000002,Nærøysund LKS 02,50600102
5060000002,Nærøysund LKS 02,50600103
5060000002,Nærøysund LKS 02,50600104
5060000002,Nærøysund LKS 02,50600105
5060000002,Nærøysund LKS 02,50600106
5060000002,Nærøysund LKS 02,50600107
